Year,Location #,Location Name,Latitude,Longitude,AM/PM,Bike Count
2014,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,350
2014,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,PM,302
2014,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,426
2014,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,457
2014,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,507
2014,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,513
2014,16,College Ave & Winter St,42.3970365,-71.12197029,AM,55
2014,16,College Ave & Winter St,42.3970365,-71.12197029,PM,93
2014,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,122
2014,17,Community Path & Willow Ave,42.39520651,-71.11606173,PM,146
2014,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,124
2014,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,41
2014,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,59
2014,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,18
2014,20,Highland Ave & Walnut St,42.38514096,-71.0941689,AM,41
2014,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,35
2014,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,27
2014,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,47
2014,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,34
2014,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,47
2014,23,Medford St & South St,42.37415665,-71.08805346,PM,123
2014,24,Joy St & Washington St,42.38066714,-71.0885851,AM,73
2014,24,Joy St & Washington St,42.38066714,-71.0885851,PM,110
2014,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,48
2014,25,Highland Ave & Lowell St,42.39020629,-71.10795623,PM,79
2014,26,Broadway & Lombardi Way,42.38622767,-71.07881042,AM,29
2014,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,35
2014,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,59
2014,28,Broadway & Holland St,42.40304744,-71.1269899,AM,117
2014,28,Broadway & Holland St,42.40304744,-71.1269899,PM,141
2014,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,80
2014,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,91
2014,30,Dane St & Somerville Ave,42.38245449,-71.10340865,AM,167
2014,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,171
2014,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,5
2014,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,7
2014,32,Summer St & School St,42.38436976,-71.10040705,AM,134
2014,33,Temple St & Broadway,42.39262009,-71.09331378,AM,30
2014,33,Temple St & Broadway,42.39262009,-71.09331378,PM,29
2014,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,59
2014,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,43
2014,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,554
2014,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,319
2014,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,AM,25
2014,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,24
2013,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,222
2013,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,145
2013,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,226
2013,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,264
2013,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,102
2013,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,119
2013,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,166
2013,5,Medford St & Broadway,42.39733605,-71.10430319,AM,29
2013,5,Medford St & Broadway,42.39733605,-71.10430319,PM,53
2013,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,164
2013,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,300
2013,7,Community Path & Grove St,42.39627069,-71.1201391,AM,89
2013,7,Community Path & Grove St,42.39627069,-71.1201391,PM,96
2013,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,101
2013,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,83
2013,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,AM,80
2013,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,99
2013,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,28
2013,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,74
2013,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,95
2013,11,Holland St & Cameron Ave,42.40105859,-71.12618323,PM,90
2013,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,AM,29
2013,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,PM,102
2013,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,370
2013,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,471
2013,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,361
2013,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,453
2013,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,456
2013,16,College Ave & Winter St,42.3970365,-71.12197029,AM,79
2013,16,College Ave & Winter St,42.3970365,-71.12197029,PM,89
2013,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,62
2013,17,Community Path & Willow Ave,42.39520651,-71.11606173,PM,123
2013,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,135
2013,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,39
2013,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,45
2013,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,49
2013,20,Highland Ave & Walnut St,42.38514096,-71.0941689,AM,16
2013,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,32
2013,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,21
2013,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,29
2013,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,24
2013,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,22
2013,23,Medford St & South St,42.37415665,-71.08805346,AM,66
2013,23,Medford St & South St,42.37415665,-71.08805346,PM,88
2013,24,Joy St & Washington St,42.38066714,-71.0885851,AM,105
2013,24,Joy St & Washington St,42.38066714,-71.0885851,PM,99
2013,26,Broadway & Lombardi Way,42.38622767,-71.07881042,AM,53
2013,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,19
2013,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,48
2013,27,Broadway & Boston Ave,42.39966806,-71.11146775,PM,32
2013,28,Broadway & Holland St,42.40304744,-71.1269899,AM,101
2013,28,Broadway & Holland St,42.40304744,-71.1269899,PM,94
2013,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,134
2013,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,51
2013,30,Dane St & Somerville Ave,42.38245449,-71.10340865,AM,167
2013,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,150
2013,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,4
2013,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,7
2013,32,Summer St & School St,42.38436976,-71.10040705,AM,105
2013,32,Summer St & School St,42.38436976,-71.10040705,PM,64
2013,33,Temple St & Broadway,42.39262009,-71.09331378,AM,23
2013,33,Temple St & Broadway,42.39262009,-71.09331378,PM,22
2013,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,54
2013,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,48
2013,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,358
2013,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,287
2013,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,36
2012,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,195
2012,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,168
2012,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,201
2012,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,200
2012,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,241
2012,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,241
2012,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,115
2012,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,142
2012,5,Medford St & Broadway,42.39733605,-71.10430319,AM,21
2012,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,62
2012,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,192
2012,7,Community Path & Grove St,42.39627069,-71.1201391,AM,59
2012,7,Community Path & Grove St,42.39627069,-71.1201391,PM,61
2012,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,84
2012,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,47
2012,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,AM,57
2012,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,39
2012,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,65
2012,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,90
2012,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,79
2012,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,AM,30
2012,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,PM,35
2012,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,370
2012,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,PM,303
2012,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,497
2012,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,357
2012,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,393
2012,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,343
2012,16,College Ave & Winter St,42.3970365,-71.12197029,AM,65
2012,16,College Ave & Winter St,42.3970365,-71.12197029,PM,91
2012,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,60
2012,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,57
2012,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,62
2012,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,38
2012,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,41
2012,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,36
2012,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,21
2012,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,54
2012,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,15
2012,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,28
2012,23,Medford St & South St,42.37415665,-71.08805346,AM,97
2012,23,Medford St & South St,42.37415665,-71.08805346,PM,86
2012,24,Joy St & Washington St,42.38066714,-71.0885851,AM,66
2012,24,Joy St & Washington St,42.38066714,-71.0885851,PM,78
2012,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,38
2012,25,Highland Ave & Lowell St,42.39020629,-71.10795623,PM,57
2012,26,Broadway & Lombardi Way,42.38622767,-71.07881042,AM,27
2012,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,35
2012,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,34
2012,27,Broadway & Boston Ave,42.39966806,-71.11146775,PM,53
2012,28,Broadway & Holland St,42.40304744,-71.1269899,AM,71
2012,28,Broadway & Holland St,42.40304744,-71.1269899,PM,99
2012,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,51
2012,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,117
2012,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,4
2012,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,5
2012,32,Summer St & School St,42.38436976,-71.10040705,AM,54
2012,33,Temple St & Broadway,42.39262009,-71.09331378,AM,4
2012,33,Temple St & Broadway,42.39262009,-71.09331378,PM,30
2012,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,37
2012,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,0
2012,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,274
2012,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,221
2012,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,19
2011,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,90
2011,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,85
2011,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,135
2011,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,61
2011,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,67
2011,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,145
2011,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,107
2011,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,107
2011,5,Medford St & Broadway,42.39733605,-71.10430319,AM,11
2011,5,Medford St & Broadway,42.39733605,-71.10430319,PM,2
2011,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,82
2011,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,177
2011,7,Community Path & Grove St,42.39627069,-71.1201391,AM,45
2011,7,Community Path & Grove St,42.39627069,-71.1201391,PM,30
2011,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,103
2011,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,55
2011,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,AM,44
2011,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,49
2011,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,48
2011,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,68
2011,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,50
2011,11,Holland St & Cameron Ave,42.40105859,-71.12618323,PM,57
2011,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,194
2011,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,PM,216
2011,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,126
2011,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,211
2011,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,250
2011,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,264
2011,16,College Ave & Winter St,42.3970365,-71.12197029,AM,45
2011,16,College Ave & Winter St,42.3970365,-71.12197029,PM,38
2011,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,54
2011,17,Community Path & Willow Ave,42.39520651,-71.11606173,PM,97
2011,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,64
2011,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,46
2011,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,21
2011,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,33
2011,20,Highland Ave & Walnut St,42.38514096,-71.0941689,AM,101
2011,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,25
2011,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,14
2011,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,7
2011,23,Medford St & South St,42.37415665,-71.08805346,AM,61
2011,23,Medford St & South St,42.37415665,-71.08805346,PM,60
2011,24,Joy St & Washington St,42.38066714,-71.0885851,AM,45
2011,24,Joy St & Washington St,42.38066714,-71.0885851,PM,59
2011,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,59
2011,25,Highland Ave & Lowell St,42.39020629,-71.10795623,PM,42
2011,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,14
2011,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,31
2011,27,Broadway & Boston Ave,42.39966806,-71.11146775,PM,44
2011,28,Broadway & Holland St,42.40304744,-71.1269899,AM,49
2011,28,Broadway & Holland St,42.40304744,-71.1269899,PM,48
2011,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,38
2011,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,35
2011,30,Dane St & Somerville Ave,42.38245449,-71.10340865,AM,65
2011,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,89
2011,32,Summer St & School St,42.38436976,-71.10040705,AM,61
2011,32,Summer St & School St,42.38436976,-71.10040705,PM,65
2011,33,Temple St & Broadway,42.39262009,-71.09331378,AM,10
2011,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,17
2011,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,14
2011,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,340
2011,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,100
2011,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,AM,11
2010,1,Webster Ave & Prospect St,42.37698095,-71.09558138,AM,67
2010,1,Webster Ave & Prospect St,42.37698095,-71.09558138,PM,110
2010,2,Washington St & Somerville Ave,42.37964074,-71.09641999,AM,123
2010,2,Washington St & Somerville Ave,42.37964074,-71.09641999,PM,119
2010,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,AM,41
2010,3,Somerville Ave & Prospect St,42.37909418,-71.09410547,PM,81
2010,4,Somerville Ave & Elm St,42.38551922,-71.11347413,AM,60
2010,4,Somerville Ave & Elm St,42.38551922,-71.11347413,PM,65
2010,5,Medford St & Broadway,42.39733605,-71.10430319,AM,23
2010,5,Medford St & Broadway,42.39733605,-71.10430319,PM,34
2010,6,Willow Ave & Elm St,42.39131962,-71.11874806,AM,62
2010,6,Willow Ave & Elm St,42.39131962,-71.11874806,PM,146
2010,7,Community Path & Grove St,42.39627069,-71.1201391,AM,37
2010,7,Community Path & Grove St,42.39627069,-71.1201391,PM,73
2010,8,Community Path & Cedar St,42.39399986,-71.11109026,AM,50
2010,8,Community Path & Cedar St,42.39399986,-71.11109026,PM,34
2010,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,AM,34
2010,9,Community Path & Buena Vista Rd,42.3972798,-71.12462236,PM,23
2010,10,College Ave & Powder House Circle,42.40135813,-71.11679109,AM,36
2010,10,College Ave & Powder House Circle,42.40135813,-71.11679109,PM,74
2010,11,Holland St & Cameron Ave,42.40105859,-71.12618323,AM,65
2010,11,Holland St & Cameron Ave,42.40105859,-71.12618323,PM,53
2010,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,AM,26
2010,12,Broadway & McGrath Hwy,42.38968478,-71.08814248,PM,25
2010,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,AM,248
2010,13,Somerville Ave & Beacon St,42.38691747,-71.11617819,PM,130
2010,14,Concord Ave & Beacon St,42.37510621,-71.10251332,AM,218
2010,14,Concord Ave & Beacon St,42.37510621,-71.10251332,PM,141
2010,15,Washington St & Beacon St,42.37828401,-71.10636097,AM,99
2010,15,Washington St & Beacon St,42.37828401,-71.10636097,PM,110
2010,16,College Ave & Winter St,42.3970365,-71.12197029,AM,108
2010,16,College Ave & Winter St,42.3970365,-71.12197029,PM,103
2010,17,Community Path & Willow Ave,42.39520651,-71.11606173,AM,92
2010,17,Community Path & Willow Ave,42.39520651,-71.11606173,PM,106
2010,18,Cedar St & Summer St,42.39047926,-71.11361641,AM,16
2010,18,Cedar St & Summer St,42.39047926,-71.11361641,PM,47
2010,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,AM,19
2010,19,Washington St & Inner Belt Rd,42.38203537,-71.08153205,PM,23
2010,20,Highland Ave & Walnut St,42.38514096,-71.0941689,AM,6
2010,20,Highland Ave & Walnut St,42.38514096,-71.0941689,PM,11
2010,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,AM,16
2010,21,Rt. 28 Bridge & Shore Dr,42.39828294,-71.08448496,PM,17
2010,22,Powder House Blvd & North St,42.40736195,-71.13028673,AM,13
2010,22,Powder House Blvd & North St,42.40736195,-71.13028673,PM,18
2010,23,Medford St & South St,42.37415665,-71.08805346,AM,58
2010,23,Medford St & South St,42.37415665,-71.08805346,PM,66
2010,24,Joy St & Washington St,42.38066714,-71.0885851,AM,64
2010,24,Joy St & Washington St,42.38066714,-71.0885851,PM,50
2010,25,Highland Ave & Lowell St,42.39020629,-71.10795623,AM,36
2010,25,Highland Ave & Lowell St,42.39020629,-71.10795623,PM,33
2010,26,Broadway & Lombardi Way,42.38622767,-71.07881042,AM,22
2010,26,Broadway & Lombardi Way,42.38622767,-71.07881042,PM,7
2010,27,Broadway & Boston Ave,42.39966806,-71.11146775,AM,27
2010,27,Broadway & Boston Ave,42.39966806,-71.11146775,PM,35
2010,28,Broadway & Holland St,42.40304744,-71.1269899,AM,20
2010,28,Broadway & Holland St,42.40304744,-71.1269899,PM,65
2010,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,AM,26
2010,29,Broadway & Alewife Brook Pkwy,42.40688965,-71.13355451,PM,22
2010,30,Dane St & Somerville Ave,42.38245449,-71.10340865,AM,74
2010,30,Dane St & Somerville Ave,42.38245449,-71.10340865,PM,59
2010,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,AM,12
2010,31,Foley St & Middlesex Ave,42.3926114,-71.08302332,PM,12
2010,32,Summer St & School St,42.38436976,-71.10040705,AM,28
2010,32,Summer St & School St,42.38436976,-71.10040705,PM,16
2010,33,Temple St & Broadway,42.39262009,-71.09331378,AM,25
2010,33,Temple St & Broadway,42.39262009,-71.09331378,PM,17
2010,34,Cross St & Pearl St,42.38569813,-71.08783553,AM,18
2010,34,Cross St & Pearl St,42.38569813,-71.08783553,PM,48
2010,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,AM,262
2010,35,Mossland St & Somerville Ave,42.38725254,-71.11678132,PM,219
2010,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,AM,14
2010,36,Boston Ave & Alewife Brook Pkwy,42.41463011,-71.13132623,PM,29
