Year,Location #,Location Name,AM/PM,Movement,Bike,Ped
2010,1,Webster Ave & Prospect St,AM,1,1,22
2010,1,Webster Ave & Prospect St,AM,2,3,17
2010,1,Webster Ave & Prospect St,AM,3,58,59
2010,1,Webster Ave & Prospect St,AM,4,5,26
2010,2,Washington St & Somerville Ave,AM,1,73,146
2010,2,Washington St & Somerville Ave,AM,2,14,70
2010,2,Washington St & Somerville Ave,AM,3,19,43
2010,2,Washington St & Somerville Ave,AM,4,17,39
2010,3,Somerville Ave & Prospect St,AM,1,15,35
2010,3,Somerville Ave & Prospect St,AM,2,16,47
2010,3,Somerville Ave & Prospect St,AM,3,5,16
2010,3,Somerville Ave & Prospect St,AM,4,5,22
2010,4,Somerville Ave & Elm St,AM,1,7,45
2010,4,Somerville Ave & Elm St,AM,2,33,22
2010,4,Somerville Ave & Elm St,AM,3,12,117
2010,4,Somerville Ave & Elm St,AM,4,8,14
2010,5,Medford St & Broadway,AM,1,4,27
2010,5,Medford St & Broadway,AM,2,3,16
2010,5,Medford St & Broadway,AM,3,5,23
2010,5,Medford St & Broadway,AM,4,11,21
2010,6,Willow Ave & Elm St,AM,1,8,50
2010,6,Willow Ave & Elm St,AM,2,3,12
2010,6,Willow Ave & Elm St,AM,3,9,34
2010,6,Willow Ave & Elm St,AM,4,42,81
2010,7,Community Path & Grove St,AM,1,2,38
2010,7,Community Path & Grove St,AM,2,3,69
2010,7,Community Path & Grove St,AM,3,29,282
2010,7,Community Path & Grove St,AM,4,3,33
2010,8,Community Path & Cedar St,AM,1,17,81
2010,8,Community Path & Cedar St,AM,2,1,15
2010,8,Community Path & Cedar St,AM,3,14,26
2010,8,Community Path & Cedar St,AM,4,18,49
2010,9,Community Path & Buena Vista Rd,AM,1,9,1
2010,9,Community Path & Buena Vista Rd,AM,2,2,0
2010,9,Community Path & Buena Vista Rd,AM,3,10,43
2010,9,Community Path & Buena Vista Rd,AM,4,13,264
2010,10,College Ave & Powder House Circle,AM,1,6,26
2010,10,College Ave & Powder House Circle,AM,2,21,166
2010,10,College Ave & Powder House Circle,AM,3,3,13
2010,10,College Ave & Powder House Circle,AM,4,6,31
2010,11,Holland St & Cameron Ave,AM,1,8,6
2010,11,Holland St & Cameron Ave,AM,2,4,29
2010,11,Holland St & Cameron Ave,AM,3,41,264
2010,11,Holland St & Cameron Ave,AM,4,12,32
2010,12,Broadway & McGrath Hwy,AM,1,6,50
2010,12,Broadway & McGrath Hwy,AM,2,11,46
2010,12,Broadway & McGrath Hwy,AM,3,6,12
2010,12,Broadway & McGrath Hwy,AM,4,3,14
2010,13,Somerville Ave & Beacon St,AM,1,191,86
2010,13,Somerville Ave & Beacon St,AM,2,27,119
2010,13,Somerville Ave & Beacon St,AM,3,11,15
2010,13,Somerville Ave & Beacon St,AM,4,19,218
2010,14,Concord Ave & Beacon St,AM,1,6,35
2010,14,Concord Ave & Beacon St,AM,2,0,4
2010,14,Concord Ave & Beacon St,AM,3,18,42
2010,14,Concord Ave & Beacon St,AM,4,194,104
2010,15,Washington St & Beacon St,AM,1,61,62
2010,15,Washington St & Beacon St,AM,2,10,22
2010,15,Washington St & Beacon St,AM,3,14,80
2010,15,Washington St & Beacon St,AM,4,14,18
2010,16,College Ave & Winter St,AM,1,20,188
2010,16,College Ave & Winter St,AM,2,76,807
2010,16,College Ave & Winter St,AM,3,6,63
2010,16,College Ave & Winter St,AM,4,6,27
2010,17,Community Path & Willow Ave,AM,1,13,66
2010,17,Community Path & Willow Ave,AM,2,21,82
2010,17,Community Path & Willow Ave,AM,3,13,45
2010,17,Community Path & Willow Ave,AM,4,45,327
2010,18,Cedar St & Summer St,AM,1,13,55
2010,18,Cedar St & Summer St,AM,2,0,36
2010,18,Cedar St & Summer St,AM,3,3,31
2010,18,Cedar St & Summer St,AM,4,0,46
2010,19,Washington St & Inner Belt Rd,AM,1,3,10
2010,19,Washington St & Inner Belt Rd,AM,2,1,10
2010,19,Washington St & Inner Belt Rd,AM,3,7,50
2010,19,Washington St & Inner Belt Rd,AM,4,8,26
2010,20,Highland Ave & Walnut St,AM,1,1,43
2010,20,Highland Ave & Walnut St,AM,2,0,26
2010,20,Highland Ave & Walnut St,AM,3,1,67
2010,20,Highland Ave & Walnut St,AM,4,4,41
2010,21,Rt. 28 Bridge & Shore Dr,AM,1,1,3
2010,21,Rt. 28 Bridge & Shore Dr,AM,2,0,10
2010,21,Rt. 28 Bridge & Shore Dr,AM,3,10,12
2010,21,Rt. 28 Bridge & Shore Dr,AM,4,5,16
2010,22,Powder House Blvd & North St,AM,1,0,19
2010,22,Powder House Blvd & North St,AM,2,1,48
2010,22,Powder House Blvd & North St,AM,3,10,66
2010,22,Powder House Blvd & North St,AM,4,2,58
2010,23,Medford St & South St,AM,1,0,0
2010,23,Medford St & South St,AM,2,4,21
2010,23,Medford St & South St,AM,3,50,33
2010,23,Medford St & South St,AM,4,4,29
2010,24,Joy St & Washington St,AM,1,35,50
2010,24,Joy St & Washington St,AM,2,25,32
2010,24,Joy St & Washington St,AM,3,4,6
2010,24,Joy St & Washington St,AM,4,0,7
2010,25,Highland Ave & Lowell St,AM,1,15,64
2010,25,Highland Ave & Lowell St,AM,2,2,13
2010,25,Highland Ave & Lowell St,AM,3,7,46
2010,25,Highland Ave & Lowell St,AM,4,12,61
2010,26,Broadway & Lombardi Way,AM,1,6,5
2010,26,Broadway & Lombardi Way,AM,2,3,56
2010,26,Broadway & Lombardi Way,AM,3,11,151
2010,26,Broadway & Lombardi Way,AM,4,2,78
2010,27,Broadway & Boston Ave,AM,1,6,31
2010,27,Broadway & Boston Ave,AM,2,6,41
2010,27,Broadway & Boston Ave,AM,3,8,17
2010,27,Broadway & Boston Ave,AM,4,7,8
2010,28,Broadway & Holland St,AM,1,15,151
2010,28,Broadway & Holland St,AM,2,3,24
2010,28,Broadway & Holland St,AM,3,2,20
2010,28,Broadway & Holland St,AM,4,0,36
2010,29,Broadway & Alewife Brook Pkwy,AM,1,2,0
2010,29,Broadway & Alewife Brook Pkwy,AM,2,1,2
2010,29,Broadway & Alewife Brook Pkwy,AM,3,16,37
2010,29,Broadway & Alewife Brook Pkwy,AM,4,7,12
2010,30,Dane St & Somerville Ave,AM,1,29,35
2010,30,Dane St & Somerville Ave,AM,2,29,28
2010,30,Dane St & Somerville Ave,AM,3,12,26
2010,30,Dane St & Somerville Ave,AM,4,4,9
2010,31,Foley St & Middlesex Ave,AM,1,5,26
2010,31,Foley St & Middlesex Ave,AM,2,3,20
2010,31,Foley St & Middlesex Ave,AM,3,0,16
2010,31,Foley St & Middlesex Ave,AM,4,4,21
2010,32,Summer St & School St,AM,1,17,27
2010,32,Summer St & School St,AM,2,0,18
2010,32,Summer St & School St,AM,3,0,7
2010,32,Summer St & School St,AM,4,11,21
2010,33,Temple St & Broadway,AM,1,11,38
2010,33,Temple St & Broadway,AM,2,6,43
2010,33,Temple St & Broadway,AM,3,6,65
2010,33,Temple St & Broadway,AM,4,2,10
2010,34,Cross St & Pearl St,AM,1,7,20
2010,34,Cross St & Pearl St,AM,2,2,8
2010,34,Cross St & Pearl St,AM,3,6,42
2010,34,Cross St & Pearl St,AM,4,3,27
2010,35,Mossland St & Somerville Ave,AM,1,80,70
2010,35,Mossland St & Somerville Ave,AM,2,3,4
2010,35,Mossland St & Somerville Ave,AM,3,27,301
2010,35,Mossland St & Somerville Ave,AM,4,152,61
2010,36,Boston Ave & Alewife Brook Pkwy,AM,1,0,4
2010,36,Boston Ave & Alewife Brook Pkwy,AM,2,0,9
2010,36,Boston Ave & Alewife Brook Pkwy,AM,3,1,18
2010,36,Boston Ave & Alewife Brook Pkwy,AM,4,13,25
2010,1,Webster Ave & Prospect St,PM,1,12,24
2010,1,Webster Ave & Prospect St,PM,2,15,38
2010,1,Webster Ave & Prospect St,PM,3,21,39
2010,1,Webster Ave & Prospect St,PM,4,62,45
2010,2,Washington St & Somerville Ave,PM,1,30,104
2010,2,Washington St & Somerville Ave,PM,2,65,147
2010,2,Washington St & Somerville Ave,PM,3,15,64
2010,2,Washington St & Somerville Ave,PM,4,9,20
2010,3,Somerville Ave & Prospect St,PM,1,34,38
2010,3,Somerville Ave & Prospect St,PM,2,11,38
2010,3,Somerville Ave & Prospect St,PM,3,2,3
2010,3,Somerville Ave & Prospect St,PM,4,34,39
2010,4,Somerville Ave & Elm St,PM,1,22,15
2010,4,Somerville Ave & Elm St,PM,2,15,43
2010,4,Somerville Ave & Elm St,PM,3,13,27
2010,4,Somerville Ave & Elm St,PM,4,15,68
2010,5,Medford St & Broadway,PM,1,6,65
2010,5,Medford St & Broadway,PM,2,8,26
2010,5,Medford St & Broadway,PM,3,13,68
2010,5,Medford St & Broadway,PM,4,7,50
2010,6,Willow Ave & Elm St,PM,1,4,35
2010,6,Willow Ave & Elm St,PM,2,36,44
2010,6,Willow Ave & Elm St,PM,3,71,140
2010,6,Willow Ave & Elm St,PM,4,35,114
2010,7,Community Path & Grove St,PM,1,15,70
2010,7,Community Path & Grove St,PM,2,12,83
2010,7,Community Path & Grove St,PM,3,13,98
2010,7,Community Path & Grove St,PM,4,33,157
2010,8,Community Path & Cedar St,PM,1,4,18
2010,8,Community Path & Cedar St,PM,2,11,42
2010,8,Community Path & Cedar St,PM,3,11,40
2010,8,Community Path & Cedar St,PM,4,8,17
2010,9,Community Path & Buena Vista Rd,PM,1,3,9
2010,9,Community Path & Buena Vista Rd,PM,2,2,4
2010,9,Community Path & Buena Vista Rd,PM,3,4,187
2010,9,Community Path & Buena Vista Rd,PM,4,14,79
2010,10,College Ave & Powder House Circle,PM,1,24,84
2010,10,College Ave & Powder House Circle,PM,2,19,78
2010,10,College Ave & Powder House Circle,PM,3,28,59
2010,10,College Ave & Powder House Circle,PM,4,3,102
2010,11,Holland St & Cameron Ave,PM,1,7,16
2010,11,Holland St & Cameron Ave,PM,2,7,24
2010,11,Holland St & Cameron Ave,PM,3,19,156
2011,34,Cross St & Pearl St,AM,4,2,17
2010,11,Holland St & Cameron Ave,PM,4,20,232
2010,12,Broadway & McGrath Hwy,PM,1,4,10
2010,12,Broadway & McGrath Hwy,PM,2,2,13
2010,12,Broadway & McGrath Hwy,PM,3,6,66
2010,12,Broadway & McGrath Hwy,PM,4,13,65
2010,13,Somerville Ave & Beacon St,PM,1,16,94
2010,13,Somerville Ave & Beacon St,PM,2,92,82
2010,13,Somerville Ave & Beacon St,PM,3,12,93
2010,13,Somerville Ave & Beacon St,PM,4,10,49
2010,14,Concord Ave & Beacon St,PM,1,4,8
2010,14,Concord Ave & Beacon St,PM,2,8,21
2010,14,Concord Ave & Beacon St,PM,3,109,107
2010,14,Concord Ave & Beacon St,PM,4,20,79
2010,15,Washington St & Beacon St,PM,1,14,33
2010,15,Washington St & Beacon St,PM,2,63,42
2010,15,Washington St & Beacon St,PM,3,11,33
2010,15,Washington St & Beacon St,PM,4,22,91
2010,16,College Ave & Winter St,PM,1,39,805
2010,16,College Ave & Winter St,PM,2,44,590
2010,16,College Ave & Winter St,PM,3,3,97
2010,16,College Ave & Winter St,PM,4,17,104
2010,17,Community Path & Willow Ave,PM,1,14,31
2010,17,Community Path & Willow Ave,PM,2,45,65
2010,17,Community Path & Willow Ave,PM,3,41,127
2010,17,Community Path & Willow Ave,PM,4,6,92
2010,18,Cedar St & Summer St,PM,1,18,44
2010,18,Cedar St & Summer St,PM,2,7,52
2010,18,Cedar St & Summer St,PM,3,6,45
2010,18,Cedar St & Summer St,PM,4,16,36
2010,19,Washington St & Inner Belt Rd,PM,1,0,13
2010,19,Washington St & Inner Belt Rd,PM,2,0,27
2010,19,Washington St & Inner Belt Rd,PM,3,10,44
2010,19,Washington St & Inner Belt Rd,PM,4,13,60
2010,20,Highland Ave & Walnut St,PM,1,5,55
2010,20,Highland Ave & Walnut St,PM,2,1,36
2010,20,Highland Ave & Walnut St,PM,3,3,45
2010,20,Highland Ave & Walnut St,PM,4,2,25
2010,21,Rt. 28 Bridge & Shore Dr,PM,1,2,25
2010,21,Rt. 28 Bridge & Shore Dr,PM,2,0,6
2010,21,Rt. 28 Bridge & Shore Dr,PM,3,3,36
2010,21,Rt. 28 Bridge & Shore Dr,PM,4,12,19
2010,22,Powder House Blvd & North St,PM,1,0,9
2010,22,Powder House Blvd & North St,PM,2,2,11
2010,22,Powder House Blvd & North St,PM,3,8,31
2010,22,Powder House Blvd & North St,PM,4,8,35
2010,23,Medford St & South St,PM,1,6,14
2010,23,Medford St & South St,PM,2,1,2
2010,23,Medford St & South St,PM,3,21,38
2010,23,Medford St & South St,PM,4,38,48
2010,24,Joy St & Washington St,PM,1,24,65
2010,24,Joy St & Washington St,PM,2,23,44
2010,24,Joy St & Washington St,PM,3,0,2
2010,24,Joy St & Washington St,PM,4,3,12
2010,25,Highland Ave & Lowell St,PM,1,5,13
2010,25,Highland Ave & Lowell St,PM,2,14,39
2010,25,Highland Ave & Lowell St,PM,3,5,39
2010,25,Highland Ave & Lowell St,PM,4,9,42
2010,26,Broadway & Lombardi Way,PM,1,1,12
2010,26,Broadway & Lombardi Way,PM,2,1,10
2010,26,Broadway & Lombardi Way,PM,3,1,63
2010,26,Broadway & Lombardi Way,PM,4,4,158
2010,27,Broadway & Boston Ave,PM,1,14,92
2010,27,Broadway & Boston Ave,PM,2,8,90
2010,27,Broadway & Boston Ave,PM,3,6,23
2010,27,Broadway & Boston Ave,PM,4,7,16
2010,28,Broadway & Holland St,PM,1,20,61
2010,28,Broadway & Holland St,PM,2,29,121
2010,28,Broadway & Holland St,PM,3,5,31
2010,28,Broadway & Holland St,PM,4,11,45
2010,29,Broadway & Alewife Brook Pkwy,PM,1,3,2
2010,29,Broadway & Alewife Brook Pkwy,PM,2,2,4
2010,29,Broadway & Alewife Brook Pkwy,PM,3,6,19
2010,29,Broadway & Alewife Brook Pkwy,PM,4,11,38
2010,30,Dane St & Somerville Ave,PM,1,23,45
2010,30,Dane St & Somerville Ave,PM,2,26,60
2010,30,Dane St & Somerville Ave,PM,3,2,15
2010,30,Dane St & Somerville Ave,PM,4,8,20
2010,31,Foley St & Middlesex Ave,PM,1,3,23
2010,31,Foley St & Middlesex Ave,PM,2,3,23
2010,31,Foley St & Middlesex Ave,PM,3,3,17
2010,31,Foley St & Middlesex Ave,PM,4,3,21
2010,32,Summer St & School St,PM,1,0,20
2010,32,Summer St & School St,PM,2,0,16
2010,32,Summer St & School St,PM,3,13,34
2010,32,Summer St & School St,PM,4,3,16
2010,33,Temple St & Broadway,PM,1,2,63
2010,33,Temple St & Broadway,PM,2,7,66
2010,33,Temple St & Broadway,PM,3,4,57
2010,33,Temple St & Broadway,PM,4,4,46
2010,34,Cross St & Pearl St,PM,1,11,95
2010,34,Cross St & Pearl St,PM,2,19,82
2010,34,Cross St & Pearl St,PM,3,10,35
2010,34,Cross St & Pearl St,PM,4,8,31
2010,35,Mossland St & Somerville Ave,PM,1,32,29
2010,35,Mossland St & Somerville Ave,PM,2,21,23
2010,35,Mossland St & Somerville Ave,PM,3,113,113
2010,35,Mossland St & Somerville Ave,PM,4,53,181
2010,36,Boston Ave & Alewife Brook Pkwy,PM,1,1,13
2010,36,Boston Ave & Alewife Brook Pkwy,PM,2,6,11
2010,36,Boston Ave & Alewife Brook Pkwy,PM,3,17,27
2010,36,Boston Ave & Alewife Brook Pkwy,PM,4,5,27
2011,1,Webster Ave & Prospect St,AM,1,12,15
2011,1,Webster Ave & Prospect St,AM,2,4,14
2011,1,Webster Ave & Prospect St,AM,3,71,34
2011,1,Webster Ave & Prospect St,AM,4,3,24
2011,2,Washington St & Somerville Ave,AM,1,95,128
2011,2,Washington St & Somerville Ave,AM,2,10,51
2011,2,Washington St & Somerville Ave,AM,3,11,64
2011,2,Washington St & Somerville Ave,AM,4,19,40
2011,3,Somerville Ave & Prospect St,AM,1,12,38
2011,3,Somerville Ave & Prospect St,AM,2,32,51
2011,3,Somerville Ave & Prospect St,AM,3,4,33
2011,3,Somerville Ave & Prospect St,AM,4,19,18
2011,4,Somerville Ave & Elm St,AM,1,51,21
2011,4,Somerville Ave & Elm St,AM,2,17,47
2011,4,Somerville Ave & Elm St,AM,3,18,40
2011,4,Somerville Ave & Elm St,AM,4,21,74
2011,5,Medford St & Broadway,AM,1,0,11
2011,5,Medford St & Broadway,AM,2,0,17
2011,5,Medford St & Broadway,AM,3,2,23
2011,5,Medford St & Broadway,AM,4,9,16
2011,6,Willow Ave & Elm St,AM,1,8,50
2011,6,Willow Ave & Elm St,AM,2,1,1
2011,6,Willow Ave & Elm St,AM,3,8,31
2011,6,Willow Ave & Elm St,AM,4,65,57
2011,7,Community Path & Grove St,AM,1,5,42
2011,7,Community Path & Grove St,AM,2,19,57
2011,7,Community Path & Grove St,AM,3,20,320
2011,7,Community Path & Grove St,AM,4,1,38
2011,8,Community Path & Cedar St,AM,1,34,136
2011,8,Community Path & Cedar St,AM,2,8,35
2011,8,Community Path & Cedar St,AM,3,45,51
2011,8,Community Path & Cedar St,AM,4,16,73
2011,9,Community Path & Buena Vista Rd,AM,1,5,4
2011,9,Community Path & Buena Vista Rd,AM,2,4,4
2011,9,Community Path & Buena Vista Rd,AM,3,18,63
2011,9,Community Path & Buena Vista Rd,AM,4,17,287
2011,10,College Ave & Powder House Circle,AM,1,14,38
2011,10,College Ave & Powder House Circle,AM,2,6,32
2011,10,College Ave & Powder House Circle,AM,3,28,35
2011,10,College Ave & Powder House Circle,AM,4,0,18
2011,11,Holland St & Cameron Ave,AM,1,4,10
2011,11,Holland St & Cameron Ave,AM,2,4,36
2011,11,Holland St & Cameron Ave,AM,3,36,261
2011,11,Holland St & Cameron Ave,AM,4,6,40
2011,12,Broadway & McGrath Hwy,AM,1,,
2011,12,Broadway & McGrath Hwy,AM,2,,
2011,12,Broadway & McGrath Hwy,AM,3,,
2011,12,Broadway & McGrath Hwy,AM,4,,
2011,13,Somerville Ave & Beacon St,AM,1,131,55
2011,13,Somerville Ave & Beacon St,AM,2,11,108
2011,13,Somerville Ave & Beacon St,AM,3,32,28
2011,13,Somerville Ave & Beacon St,AM,4,20,193
2011,14,Concord Ave & Beacon St,AM,1,3,9
2011,14,Concord Ave & Beacon St,AM,2,6,14
2011,14,Concord Ave & Beacon St,AM,3,11,18
2011,14,Concord Ave & Beacon St,AM,4,106,68
2011,15,Washington St & Beacon St,AM,1,30,34
2011,15,Washington St & Beacon St,AM,2,160,42
2011,15,Washington St & Beacon St,AM,3,10,24
2011,15,Washington St & Beacon St,AM,4,50,106
2011,16,College Ave & Winter St,AM,1,4,86
2011,16,College Ave & Winter St,AM,2,40,673
2011,16,College Ave & Winter St,AM,3,0,20
2011,16,College Ave & Winter St,AM,4,1,15
2011,17,Community Path & Willow Ave,AM,1,9,50
2011,17,Community Path & Willow Ave,AM,2,16,28
2011,17,Community Path & Willow Ave,AM,3,3,25
2011,17,Community Path & Willow Ave,AM,4,26,181
2011,18,Cedar St & Summer St,AM,1,50,107
2011,18,Cedar St & Summer St,AM,2,0,10
2011,18,Cedar St & Summer St,AM,3,9,94
2011,18,Cedar St & Summer St,AM,4,5,23
2011,19,Washington St & Inner Belt Rd,AM,1,1,9
2011,19,Washington St & Inner Belt Rd,AM,2,0,6
2011,19,Washington St & Inner Belt Rd,AM,3,10,43
2011,19,Washington St & Inner Belt Rd,AM,4,10,45
2011,20,Highland Ave & Walnut St,AM,1,26,11
2011,20,Highland Ave & Walnut St,AM,2,25,6
2011,20,Highland Ave & Walnut St,AM,3,17,5
2011,20,Highland Ave & Walnut St,AM,4,33,1
2011,21,Rt. 28 Bridge & Shore Dr,AM,1,1,6
2011,21,Rt. 28 Bridge & Shore Dr,AM,2,1,10
2011,21,Rt. 28 Bridge & Shore Dr,AM,3,8,9
2011,21,Rt. 28 Bridge & Shore Dr,AM,4,4,17
2011,22,Powder House Blvd & North St,AM,1,2,15
2011,22,Powder House Blvd & North St,AM,2,1,27
2011,22,Powder House Blvd & North St,AM,3,3,26
2011,22,Powder House Blvd & North St,AM,4,1,9
2011,23,Medford St & South St,AM,1,3,5
2011,23,Medford St & South St,AM,2,2,7
2011,23,Medford St & South St,AM,3,47,35
2011,23,Medford St & South St,AM,4,9,30
2011,24,Joy St & Washington St,AM,1,30,50
2011,24,Joy St & Washington St,AM,2,15,47
2011,24,Joy St & Washington St,AM,3,0,7
2011,24,Joy St & Washington St,AM,4,0,7
2011,25,Highland Ave & Lowell St,AM,1,22,38
2011,25,Highland Ave & Lowell St,AM,2,14,71
2011,25,Highland Ave & Lowell St,AM,3,13,45
2011,25,Highland Ave & Lowell St,AM,4,10,58
2011,26,Broadway & Lombardi Way,AM,1,17,205
2011,26,Broadway & Lombardi Way,AM,2,,
2011,26,Broadway & Lombardi Way,AM,3,,
2011,26,Broadway & Lombardi Way,AM,4,,
2011,27,Broadway & Boston Ave,AM,1,10,49
2011,27,Broadway & Boston Ave,AM,2,7,88
2011,27,Broadway & Boston Ave,AM,3,7,10
2011,27,Broadway & Boston Ave,AM,4,7,8
2011,28,Broadway & Holland St,AM,1,37,222
2011,28,Broadway & Holland St,AM,2,5,28
2011,28,Broadway & Holland St,AM,3,4,11
2011,28,Broadway & Holland St,AM,4,3,18
2011,29,Broadway & Alewife Brook Pkwy,AM,1,5,13
2011,29,Broadway & Alewife Brook Pkwy,AM,2,0,12
2011,29,Broadway & Alewife Brook Pkwy,AM,3,20,65
2011,29,Broadway & Alewife Brook Pkwy,AM,4,13,16
2011,30,Dane St & Somerville Ave,AM,1,20,23
