Year,Location #,Location Name,AM/PM,Movement,Bike,Ped
2011,30,Dane St & Somerville Ave,AM,2,28,34
2011,30,Dane St & Somerville Ave,AM,3,17,16
2011,30,Dane St & Somerville Ave,AM,4,0,10
2011,31,Foley St & Middlesex Ave,AM,1,,
2011,31,Foley St & Middlesex Ave,AM,2,,
2011,31,Foley St & Middlesex Ave,AM,3,,
2011,31,Foley St & Middlesex Ave,AM,4,,
2011,32,Summer St & School St,AM,1,32,17
2011,32,Summer St & School St,AM,2,0,15
2011,32,Summer St & School St,AM,3,1,15
2011,32,Summer St & School St,AM,4,28,42
2011,33,Temple St & Broadway,AM,1,9,36
2011,33,Temple St & Broadway,AM,2,0,39
2011,33,Temple St & Broadway,AM,3,0,18
2011,33,Temple St & Broadway,AM,4,1,13
2011,34,Cross St & Pearl St,AM,1,4,58
2011,34,Cross St & Pearl St,AM,2,5,50
2011,34,Cross St & Pearl St,AM,3,6,17
2011,35,Mossland St & Somerville Ave,AM,1,114,80
2011,35,Mossland St & Somerville Ave,AM,2,2,5
2011,35,Mossland St & Somerville Ave,AM,3,29,285
2011,35,Mossland St & Somerville Ave,AM,4,195,67
2011,36,Boston Ave & Alewife Brook Pkwy,AM,1,1,8
2011,36,Boston Ave & Alewife Brook Pkwy,AM,2,3,9
2011,36,Boston Ave & Alewife Brook Pkwy,AM,3,2,11
2011,36,Boston Ave & Alewife Brook Pkwy,AM,4,5,45
2011,1,Webster Ave & Prospect St,PM,1,9,26
2011,1,Webster Ave & Prospect St,PM,2,19,30
2011,1,Webster Ave & Prospect St,PM,3,12,30
2011,1,Webster Ave & Prospect St,PM,4,45,61
2011,2,Washington St & Somerville Ave,PM,1,26,65
2011,2,Washington St & Somerville Ave,PM,2,20,92
2011,2,Washington St & Somerville Ave,PM,3,9,49
2011,2,Washington St & Somerville Ave,PM,4,6,34
2011,3,Somerville Ave & Prospect St,PM,1,71,73
2011,3,Somerville Ave & Prospect St,PM,2,14,62
2011,3,Somerville Ave & Prospect St,PM,3,7,21
2011,3,Somerville Ave & Prospect St,PM,4,53,54
2011,4,Somerville Ave & Elm St,PM,1,51,21
2011,4,Somerville Ave & Elm St,PM,2,17,47
2011,4,Somerville Ave & Elm St,PM,3,18,40
2011,4,Somerville Ave & Elm St,PM,4,21,83
2011,5,Medford St & Broadway,PM,1,1,32
2011,5,Medford St & Broadway,PM,2,0,21
2011,5,Medford St & Broadway,PM,3,1,12
2011,5,Medford St & Broadway,PM,4,0,36
2011,6,Willow Ave & Elm St,PM,1,6,13
2011,6,Willow Ave & Elm St,PM,2,49,31
2011,6,Willow Ave & Elm St,PM,3,88,116
2011,6,Willow Ave & Elm St,PM,4,34,96
2011,7,Community Path & Grove St,PM,1,2,74
2011,7,Community Path & Grove St,PM,2,5,88
2011,7,Community Path & Grove St,PM,3,7,75
2011,7,Community Path & Grove St,PM,4,16,208
2011,8,Community Path & Cedar St,PM,1,4,55
2011,8,Community Path & Cedar St,PM,2,22,49
2011,8,Community Path & Cedar St,PM,3,22,57
2011,8,Community Path & Cedar St,PM,4,7,52
2011,9,Community Path & Buena Vista Rd,PM,1,4,10
2011,9,Community Path & Buena Vista Rd,PM,2,2,8
2011,9,Community Path & Buena Vista Rd,PM,3,19,226
2011,9,Community Path & Buena Vista Rd,PM,4,24,101
2011,10,College Ave & Powder House Circle,PM,1,17,73
2011,10,College Ave & Powder House Circle,PM,2,25,58
2011,10,College Ave & Powder House Circle,PM,3,22,81
2011,10,College Ave & Powder House Circle,PM,4,4,77
2011,11,Holland St & Cameron Ave,PM,1,4,22
2011,11,Holland St & Cameron Ave,PM,2,6,14
2011,11,Holland St & Cameron Ave,PM,3,20,115
2011,11,Holland St & Cameron Ave,PM,4,27,268
2011,12,Broadway & McGrath Hwy,PM,1,,
2011,12,Broadway & McGrath Hwy,PM,2,,
2011,12,Broadway & McGrath Hwy,PM,3,,
2011,12,Broadway & McGrath Hwy,PM,4,,
2011,13,Somerville Ave & Beacon St,PM,1,39,75
2011,13,Somerville Ave & Beacon St,PM,2,122,67
2011,13,Somerville Ave & Beacon St,PM,3,23,129
2011,13,Somerville Ave & Beacon St,PM,4,32,70
2011,14,Concord Ave & Beacon St,PM,1,3,18
2011,14,Concord Ave & Beacon St,PM,2,6,13
2011,14,Concord Ave & Beacon St,PM,3,176,143
2011,14,Concord Ave & Beacon St,PM,4,26,88
2011,15,Washington St & Beacon St,PM,1,163,95
2011,15,Washington St & Beacon St,PM,2,32,113
2011,15,Washington St & Beacon St,PM,3,48,184
2011,15,Washington St & Beacon St,PM,4,21,103
2011,16,College Ave & Winter St,PM,1,22,323
2011,16,College Ave & Winter St,PM,2,12,232
2011,16,College Ave & Winter St,PM,3,1,22
2011,16,College Ave & Winter St,PM,4,3,17
2011,17,Community Path & Willow Ave,PM,1,6,54
2011,17,Community Path & Willow Ave,PM,2,43,87
2011,17,Community Path & Willow Ave,PM,3,41,164
2011,17,Community Path & Willow Ave,PM,4,7,101
2011,18,Cedar St & Summer St,PM,1,16,41
2011,18,Cedar St & Summer St,PM,2,7,70
2011,18,Cedar St & Summer St,PM,3,11,45
2011,18,Cedar St & Summer St,PM,4,12,79
2011,19,Washington St & Inner Belt Rd,PM,1,1,7
2011,19,Washington St & Inner Belt Rd,PM,2,0,25
2011,19,Washington St & Inner Belt Rd,PM,3,17,37
2011,19,Washington St & Inner Belt Rd,PM,4,15,42
2011,20,Highland Ave & Walnut St,PM,1,13,56
2011,20,Highland Ave & Walnut St,PM,2,4,59
2011,20,Highland Ave & Walnut St,PM,3,7,36
2011,20,Highland Ave & Walnut St,PM,4,1,33
2011,21,Rt. 28 Bridge & Shore Dr,PM,1,,
2011,21,Rt. 28 Bridge & Shore Dr,PM,2,,
2011,21,Rt. 28 Bridge & Shore Dr,PM,3,,
2011,21,Rt. 28 Bridge & Shore Dr,PM,4,,
2011,22,Powder House Blvd & North St,PM,1,,
2011,22,Powder House Blvd & North St,PM,2,,
2011,22,Powder House Blvd & North St,PM,3,,
2011,22,Powder House Blvd & North St,PM,4,,
2011,23,Medford St & South St,PM,1,4,17
2011,23,Medford St & South St,PM,2,2,18
2011,23,Medford St & South St,PM,3,18,42
2011,23,Medford St & South St,PM,4,36,51
2011,24,Joy St & Washington St,PM,1,33,65
2011,24,Joy St & Washington St,PM,2,22,50
2011,24,Joy St & Washington St,PM,3,0,14
2011,24,Joy St & Washington St,PM,4,4,1
2011,25,Highland Ave & Lowell St,PM,1,12,47
2011,25,Highland Ave & Lowell St,PM,2,5,34
2011,25,Highland Ave & Lowell St,PM,3,10,46
2011,25,Highland Ave & Lowell St,PM,4,15,38
2011,26,Broadway & Lombardi Way,PM,1,0,19
2011,26,Broadway & Lombardi Way,PM,2,3,9
2011,26,Broadway & Lombardi Way,PM,3,4,84
2011,26,Broadway & Lombardi Way,PM,4,7,187
2011,27,Broadway & Boston Ave,PM,1,13,108
2011,27,Broadway & Boston Ave,PM,2,13,67
2011,27,Broadway & Boston Ave,PM,3,12,17
2011,27,Broadway & Boston Ave,PM,4,6,6
2011,28,Broadway & Holland St,PM,1,12,94
2011,28,Broadway & Holland St,PM,2,30,236
2011,28,Broadway & Holland St,PM,3,4,62
2011,28,Broadway & Holland St,PM,4,2,46
2011,29,Broadway & Alewife Brook Pkwy,PM,1,0,4
2011,29,Broadway & Alewife Brook Pkwy,PM,2,9,13
2011,29,Broadway & Alewife Brook Pkwy,PM,3,14,36
2011,29,Broadway & Alewife Brook Pkwy,PM,4,12,16
2011,30,Dane St & Somerville Ave,PM,1,39,51
2011,30,Dane St & Somerville Ave,PM,2,30,69
2011,30,Dane St & Somerville Ave,PM,3,6,15
2011,30,Dane St & Somerville Ave,PM,4,14,18
2011,31,Foley St & Middlesex Ave,PM,1,,
2011,31,Foley St & Middlesex Ave,PM,2,,
2011,31,Foley St & Middlesex Ave,PM,3,,
2011,31,Foley St & Middlesex Ave,PM,4,,
2011,32,Summer St & School St,PM,1,14,44
2011,32,Summer St & School St,PM,2,8,38
2011,32,Summer St & School St,PM,3,34,33
2011,32,Summer St & School St,PM,4,9,36
2011,33,Temple St & Broadway,PM,1,,
2011,33,Temple St & Broadway,PM,2,,
2011,33,Temple St & Broadway,PM,3,,
2011,33,Temple St & Broadway,PM,4,,
2011,34,Cross St & Pearl St,PM,1,9,47
2011,34,Cross St & Pearl St,PM,2,1,24
2011,34,Cross St & Pearl St,PM,3,0,21
2011,34,Cross St & Pearl St,PM,4,4,18
2011,35,Mossland St & Somerville Ave,PM,1,15,35
2011,35,Mossland St & Somerville Ave,PM,2,5,28
2011,35,Mossland St & Somerville Ave,PM,3,48,91
2011,35,Mossland St & Somerville Ave,PM,4,32,141
2011,36,Boston Ave & Alewife Brook Pkwy,PM,1,,
2011,36,Boston Ave & Alewife Brook Pkwy,PM,2,,
2011,36,Boston Ave & Alewife Brook Pkwy,PM,3,,
2011,36,Boston Ave & Alewife Brook Pkwy,PM,4,,
2012,1,Webster Ave & Prospect St,AM,1,26,16
2012,1,Webster Ave & Prospect St,AM,2,12,16
2012,1,Webster Ave & Prospect St,AM,3,145,48
2012,1,Webster Ave & Prospect St,AM,4,12,29
2012,2,Washington St & Somerville Ave,AM,1,146,169
2012,2,Washington St & Somerville Ave,AM,2,18,83
2012,2,Washington St & Somerville Ave,AM,3,24,96
2012,2,Washington St & Somerville Ave,AM,4,13,62
2012,3,Somerville Ave & Prospect St,AM,1,112,84
2012,3,Somerville Ave & Prospect St,AM,2,39,54
2012,3,Somerville Ave & Prospect St,AM,3,5,21
2012,3,Somerville Ave & Prospect St,AM,4,85,83
2012,4,Somerville Ave & Elm St,AM,1,20,42
2012,4,Somerville Ave & Elm St,AM,2,50,32
2012,4,Somerville Ave & Elm St,AM,3,30,128
2012,4,Somerville Ave & Elm St,AM,4,15,18
2012,5,Medford St & Broadway,AM,1,5,22
2012,5,Medford St & Broadway,AM,2,3,13
2012,5,Medford St & Broadway,AM,3,3,13
2012,5,Medford St & Broadway,AM,4,10,39
2012,6,Willow Ave & Elm St,AM,1,4,18
2012,6,Willow Ave & Elm St,AM,2,4,5
2012,6,Willow Ave & Elm St,AM,3,42,67
2012,6,Willow Ave & Elm St,AM,4,12,27
2012,7,Community Path & Grove St,AM,1,6,22
2012,7,Community Path & Grove St,AM,2,4,57
2012,7,Community Path & Grove St,AM,3,45,323
2012,7,Community Path & Grove St,AM,4,4,40
2012,8,Community Path & Cedar St,AM,1,23,128
2012,8,Community Path & Cedar St,AM,2,5,43
2012,8,Community Path & Cedar St,AM,3,34,55
2012,8,Community Path & Cedar St,AM,4,22,76
2012,9,Community Path & Buena Vista Rd,AM,1,9,1
2012,9,Community Path & Buena Vista Rd,AM,2,4,1
2012,9,Community Path & Buena Vista Rd,AM,3,20,51
2012,9,Community Path & Buena Vista Rd,AM,4,24,251
2012,10,College Ave & Powder House Circle,AM,1,21,44
2012,10,College Ave & Powder House Circle,AM,2,13,35
2012,10,College Ave & Powder House Circle,AM,3,29,35
2012,10,College Ave & Powder House Circle,AM,4,2,26
2012,11,Holland St & Cameron Ave,AM,1,8,10
2012,11,Holland St & Cameron Ave,AM,2,6,39
2012,11,Holland St & Cameron Ave,AM,3,54,302
2012,11,Holland St & Cameron Ave,AM,4,11,39
2012,12,Broadway & McGrath Hwy,AM,1,6,7
2012,12,Broadway & McGrath Hwy,AM,2,1,15
2012,12,Broadway & McGrath Hwy,AM,3,21,64
2012,12,Broadway & McGrath Hwy,AM,4,2,20
2012,13,Somerville Ave & Beacon St,AM,1,167,57
2012,13,Somerville Ave & Beacon St,AM,2,18,103
2012,13,Somerville Ave & Beacon St,AM,3,18,104
2012,13,Somerville Ave & Beacon St,AM,4,167,57
2012,14,Concord Ave & Beacon St,AM,1,29,34
2012,14,Concord Ave & Beacon St,AM,2,3,7
2012,14,Concord Ave & Beacon St,AM,3,31,42
2012,14,Concord Ave & Beacon St,AM,4,434,83
2012,15,Washington St & Beacon St,AM,1,241,51
2012,15,Washington St & Beacon St,AM,2,59,26
2012,15,Washington St & Beacon St,AM,3,77,116
2012,15,Washington St & Beacon St,AM,4,16,36
2012,16,College Ave & Winter St,AM,1,9,93
2012,16,College Ave & Winter St,AM,2,53,612
2012,16,College Ave & Winter St,AM,3,0,15
2012,16,College Ave & Winter St,AM,4,3,16
2012,17,Community Path & Willow Ave,AM,1,13,33
2012,17,Community Path & Willow Ave,AM,2,15,52
2012,17,Community Path & Willow Ave,AM,3,4,37
2012,17,Community Path & Willow Ave,AM,4,28,179
2012,18,Cedar St & Summer St,AM,1,51,97
2012,18,Cedar St & Summer St,AM,2,0,12
2012,18,Cedar St & Summer St,AM,3,4,80
2012,18,Cedar St & Summer St,AM,4,2,12
2012,19,Washington St & Inner Belt Rd,AM,1,1,9
2012,19,Washington St & Inner Belt Rd,AM,2,0,10
2012,19,Washington St & Inner Belt Rd,AM,3,19,55
2012,19,Washington St & Inner Belt Rd,AM,4,18,34
2012,20,Highland Ave & Walnut St,AM,1,,
2012,20,Highland Ave & Walnut St,AM,2,,
2012,20,Highland Ave & Walnut St,AM,3,,
2012,20,Highland Ave & Walnut St,AM,4,,
2012,21,Rt. 28 Bridge & Shore Dr,AM,1,4,4
2012,21,Rt. 28 Bridge & Shore Dr,AM,2,0,8
2012,21,Rt. 28 Bridge & Shore Dr,AM,3,10,19
2012,21,Rt. 28 Bridge & Shore Dr,AM,4,7,18
2012,22,Powder House Blvd & North St,AM,1,3,5
2012,22,Powder House Blvd & North St,AM,2,1,49
2012,22,Powder House Blvd & North St,AM,3,10,65
2012,22,Powder House Blvd & North St,AM,4,1,93
2012,23,Medford St & South St,AM,1,6,7
2012,23,Medford St & South St,AM,2,3,10
2012,23,Medford St & South St,AM,3,77,32
2012,23,Medford St & South St,AM,4,11,22
2012,24,Joy St & Washington St,AM,1,37,59
2012,24,Joy St & Washington St,AM,2,22,49
2012,24,Joy St & Washington St,AM,3,2,5
2012,24,Joy St & Washington St,AM,4,5,6
2012,25,Highland Ave & Lowell St,AM,1,2,46
2012,25,Highland Ave & Lowell St,AM,2,4,18
2012,25,Highland Ave & Lowell St,AM,3,19,55
2012,25,Highland Ave & Lowell St,AM,4,13,57
2012,26,Broadway & Lombardi Way,AM,1,8,6
2012,26,Broadway & Lombardi Way,AM,2,5,14
2012,26,Broadway & Lombardi Way,AM,3,12,179
2012,26,Broadway & Lombardi Way,AM,4,2,56
2012,27,Broadway & Boston Ave,AM,1,11,55
2012,27,Broadway & Boston Ave,AM,2,7,61
2012,27,Broadway & Boston Ave,AM,3,10,17
2012,27,Broadway & Boston Ave,AM,4,6,9
2012,28,Broadway & Holland St,AM,1,53,185
2012,28,Broadway & Holland St,AM,2,5,28
2012,28,Broadway & Holland St,AM,3,7,11
2012,28,Broadway & Holland St,AM,4,6,18
2012,29,Broadway & Alewife Brook Pkwy,AM,1,12,14
2012,29,Broadway & Alewife Brook Pkwy,AM,2,2,3
2012,29,Broadway & Alewife Brook Pkwy,AM,3,25,33
2012,29,Broadway & Alewife Brook Pkwy,AM,4,12,6
2012,30,Dane St & Somerville Ave,AM,1,,
2012,30,Dane St & Somerville Ave,AM,2,,
2012,30,Dane St & Somerville Ave,AM,3,,
2012,30,Dane St & Somerville Ave,AM,4,,
2012,31,Foley St & Middlesex Ave,AM,1,0,3
2012,31,Foley St & Middlesex Ave,AM,2,2,10
2012,31,Foley St & Middlesex Ave,AM,3,2,11
2012,31,Foley St & Middlesex Ave,AM,4,0,1
2012,32,Summer St & School St,AM,1,23,22
2012,32,Summer St & School St,AM,2,0,19
2012,32,Summer St & School St,AM,3,26,42
2012,32,Summer St & School St,AM,4,5,22
2012,33,Temple St & Broadway,AM,1,2,25
2012,33,Temple St & Broadway,AM,2,1,26
2012,33,Temple St & Broadway,AM,3,1,70
2012,33,Temple St & Broadway,AM,4,0,7
2012,34,Cross St & Pearl St,AM,1,21,91
2012,34,Cross St & Pearl St,AM,2,7,78
2012,34,Cross St & Pearl St,AM,3,3,63
2012,34,Cross St & Pearl St,AM,4,6,34
2012,35,Mossland St & Somerville Ave,AM,1,62,101
2012,35,Mossland St & Somerville Ave,AM,2,1,11
2012,35,Mossland St & Somerville Ave,AM,3,35,227
2012,35,Mossland St & Somerville Ave,AM,4,176,93
2012,36,Boston Ave & Alewife Brook Pkwy,AM,1,,
2012,36,Boston Ave & Alewife Brook Pkwy,AM,2,,
2012,36,Boston Ave & Alewife Brook Pkwy,AM,3,,
2012,36,Boston Ave & Alewife Brook Pkwy,AM,4,,
2012,1,Webster Ave & Prospect St,PM,1,17,22
2012,1,Webster Ave & Prospect St,PM,2,32,51
2012,1,Webster Ave & Prospect St,PM,3,14,28
2012,1,Webster Ave & Prospect St,PM,4,105,76
2012,2,Washington St & Somerville Ave,PM,1,44,141
2012,2,Washington St & Somerville Ave,PM,2,111,97
2012,2,Washington St & Somerville Ave,PM,3,28,92
2012,2,Washington St & Somerville Ave,PM,4,17,32
2012,3,Somerville Ave & Prospect St,PM,1,112,84
2012,3,Somerville Ave & Prospect St,PM,2,39,54
2012,3,Somerville Ave & Prospect St,PM,3,5,21
2012,3,Somerville Ave & Prospect St,PM,4,85,83
2012,4,Somerville Ave & Elm St,PM,1,54,28
2012,4,Somerville Ave & Elm St,PM,2,21,46
2012,4,Somerville Ave & Elm St,PM,3,26,34
2012,4,Somerville Ave & Elm St,PM,4,41,99
2012,5,Medford St & Broadway,PM,1,,
2012,5,Medford St & Broadway,PM,2,,
2012,5,Medford St & Broadway,PM,3,,
2012,5,Medford St & Broadway,PM,4,,
2012,6,Willow Ave & Elm St,PM,1,6,23
2012,6,Willow Ave & Elm St,PM,2,46,31
2012,6,Willow Ave & Elm St,PM,3,95,133
2012,6,Willow Ave & Elm St,PM,4,45,127
2012,7,Community Path & Grove St,PM,1,5,70
2012,7,Community Path & Grove St,PM,2,12,52
2012,7,Community Path & Grove St,PM,3,9,76
2012,7,Community Path & Grove St,PM,4,35,195
2012,8,Community Path & Cedar St,PM,1,4,24
2012,8,Community Path & Cedar St,PM,2,20,73
2012,8,Community Path & Cedar St,PM,3,8,14
2012,8,Community Path & Cedar St,PM,4,15,51
2012,9,Community Path & Buena Vista Rd,PM,1,2,1
2012,9,Community Path & Buena Vista Rd,PM,2,7,6
2012,9,Community Path & Buena Vista Rd,PM,3,11,207
2012,9,Community Path & Buena Vista Rd,PM,4,19,142
2012,10,College Ave & Powder House Circle,PM,1,29,94
2012,10,College Ave & Powder House Circle,PM,2,28,84
2012,10,College Ave & Powder House Circle,PM,3,25,51
2012,10,College Ave & Powder House Circle,PM,4,8,71
2012,11,Holland St & Cameron Ave,PM,1,,
2012,11,Holland St & Cameron Ave,PM,2,,
2012,11,Holland St & Cameron Ave,PM,3,,
2012,11,Holland St & Cameron Ave,PM,4,,
2012,12,Broadway & McGrath Hwy,PM,1,5,24
2012,12,Broadway & McGrath Hwy,PM,2,5,17
2012,12,Broadway & McGrath Hwy,PM,3,9,61
2012,12,Broadway & McGrath Hwy,PM,4,16,63
2012,13,Somerville Ave & Beacon St,PM,1,53,92
2012,13,Somerville Ave & Beacon St,PM,2,194,93
2012,13,Somerville Ave & Beacon St,PM,3,41,97
2012,13,Somerville Ave & Beacon St,PM,4,15,46
2012,14,Concord Ave & Beacon St,PM,1,5,12
2012,14,Concord Ave & Beacon St,PM,2,13,12
2012,14,Concord Ave & Beacon St,PM,3,290,128
2012,14,Concord Ave & Beacon St,PM,4,49,93
2012,15,Washington St & Beacon St,PM,1,49,62
2012,15,Washington St & Beacon St,PM,2,200,77
2012,15,Washington St & Beacon St,PM,3,22,92
2012,15,Washington St & Beacon St,PM,4,72,150
2012,16,College Ave & Winter St,PM,1,40,395
2012,16,College Ave & Winter St,PM,2,42,265
2012,16,College Ave & Winter St,PM,3,1,14
2012,16,College Ave & Winter St,PM,4,8,14
2012,17,Community Path & Willow Ave,PM,1,,
2012,17,Community Path & Willow Ave,PM,2,,
2012,17,Community Path & Willow Ave,PM,3,,
2012,17,Community Path & Willow Ave,PM,4,,
2012,18,Cedar St & Summer St,PM,1,26,28
2012,18,Cedar St & Summer St,PM,2,6,71
2012,18,Cedar St & Summer St,PM,3,15,39
2012,18,Cedar St & Summer St,PM,4,15,54
2012,19,Washington St & Inner Belt Rd,PM,1,1,15
2012,19,Washington St & Inner Belt Rd,PM,2,1,13
2012,19,Washington St & Inner Belt Rd,PM,3,16,26
2012,19,Washington St & Inner Belt Rd,PM,4,23,80
2012,20,Highland Ave & Walnut St,PM,1,10,53
2012,20,Highland Ave & Walnut St,PM,2,4,43
2012,20,Highland Ave & Walnut St,PM,3,19,47
2012,20,Highland Ave & Walnut St,PM,4,3,44
2012,21,Rt. 28 Bridge & Shore Dr,PM,1,13,14
2012,21,Rt. 28 Bridge & Shore Dr,PM,2,10,13
2012,21,Rt. 28 Bridge & Shore Dr,PM,3,20,46
2012,21,Rt. 28 Bridge & Shore Dr,PM,4,11,16
2012,22,Powder House Blvd & North St,PM,1,2,12
2012,22,Powder House Blvd & North St,PM,2,1,11
2012,22,Powder House Blvd & North St,PM,3,11,42
2012,22,Powder House Blvd & North St,PM,4,14,44
2012,23,Medford St & South St,PM,1,6,11
2012,23,Medford St & South St,PM,2,2,15
2012,23,Medford St & South St,PM,3,25,57
2012,23,Medford St & South St,PM,4,53,81
2012,24,Joy St & Washington St,PM,1,38,73
2012,24,Joy St & Washington St,PM,2,37,59
2012,24,Joy St & Washington St,PM,3,0,13
2012,24,Joy St & Washington St,PM,4,3,8
