Year,Location #,Location Name,AM/PM,Movement,Bike,Ped
2012,25,Highland Ave & Lowell St,PM,1,0,11
2012,25,Highland Ave & Lowell St,PM,2,6,31
2012,25,Highland Ave & Lowell St,PM,3,25,69
2012,25,Highland Ave & Lowell St,PM,4,26,84
2012,26,Broadway & Lombardi Way,PM,1,8,23
2012,26,Broadway & Lombardi Way,PM,2,5,24
2012,26,Broadway & Lombardi Way,PM,3,9,104
2012,26,Broadway & Lombardi Way,PM,4,13,235
2012,27,Broadway & Boston Ave,PM,1,19,60
2012,27,Broadway & Boston Ave,PM,2,6,37
2012,27,Broadway & Boston Ave,PM,3,14,22
2012,27,Broadway & Boston Ave,PM,4,14,19
2012,28,Broadway & Holland St,PM,1,14,103
2012,28,Broadway & Holland St,PM,2,72,234
2012,28,Broadway & Holland St,PM,3,8,60
2012,28,Broadway & Holland St,PM,4,5,61
2012,29,Broadway & Alewife Brook Pkwy,PM,1,,
2012,29,Broadway & Alewife Brook Pkwy,PM,2,,
2012,29,Broadway & Alewife Brook Pkwy,PM,3,,
2012,29,Broadway & Alewife Brook Pkwy,PM,4,,
2012,30,Dane St & Somerville Ave,PM,1,49,51
2012,30,Dane St & Somerville Ave,PM,2,44,68
2012,30,Dane St & Somerville Ave,PM,3,9,3
2012,30,Dane St & Somerville Ave,PM,4,15,12
2012,31,Foley St & Middlesex Ave,PM,1,0,25
2012,31,Foley St & Middlesex Ave,PM,2,5,22
2012,31,Foley St & Middlesex Ave,PM,3,0,23
2012,31,Foley St & Middlesex Ave,PM,4,0,17
2012,32,Summer St & School St,PM,1,,
2012,32,Summer St & School St,PM,2,,
2012,32,Summer St & School St,PM,3,,
2012,32,Summer St & School St,PM,4,,
2012,33,Temple St & Broadway,PM,1,5,81
2012,33,Temple St & Broadway,PM,2,15,60
2012,33,Temple St & Broadway,PM,3,3,44
2012,33,Temple St & Broadway,PM,4,7,43
2012,34,Cross St & Pearl St,PM,1,0,0
2012,34,Cross St & Pearl St,PM,2,0,0
2012,34,Cross St & Pearl St,PM,3,0,0
2012,34,Cross St & Pearl St,PM,4,0,0
2012,35,Mossland St & Somerville Ave,PM,1,26,19
2012,35,Mossland St & Somerville Ave,PM,2,7,33
2012,35,Mossland St & Somerville Ave,PM,3,135,126
2012,35,Mossland St & Somerville Ave,PM,4,53,176
2012,36,Boston Ave & Alewife Brook Pkwy,PM,1,1,14
2012,36,Boston Ave & Alewife Brook Pkwy,PM,2,3,10
2012,36,Boston Ave & Alewife Brook Pkwy,PM,3,11,30
2012,36,Boston Ave & Alewife Brook Pkwy,PM,4,4,19
2013,1,Webster Ave & Prospect St,AM,1,15,12
2013,1,Webster Ave & Prospect St,AM,2,10,12
2013,1,Webster Ave & Prospect St,AM,3,187,44
2013,1,Webster Ave & Prospect St,AM,4,10,17
2013,2,Washington St & Somerville Ave,AM,1,155,184
2013,2,Washington St & Somerville Ave,AM,2,15,88
2013,2,Washington St & Somerville Ave,AM,3,24,56
2013,2,Washington St & Somerville Ave,AM,4,32,81
2013,3,Somerville Ave & Prospect St,AM,1,41,25
2013,3,Somerville Ave & Prospect St,AM,2,37,31
2013,3,Somerville Ave & Prospect St,AM,3,0,16
2013,3,Somerville Ave & Prospect St,AM,4,24,23
2013,4,Somerville Ave & Elm St,AM,1,16,71
2013,4,Somerville Ave & Elm St,AM,2,69,44
2013,4,Somerville Ave & Elm St,AM,3,20,137
2013,4,Somerville Ave & Elm St,AM,4,14,32
2013,5,Medford St & Broadway,AM,1,6,38
2013,5,Medford St & Broadway,AM,2,2,30
2013,5,Medford St & Broadway,AM,3,5,40
2013,5,Medford St & Broadway,AM,4,16,47
2013,6,Willow Ave & Elm St,AM,1,11,62
2013,6,Willow Ave & Elm St,AM,2,11,7
2013,6,Willow Ave & Elm St,AM,3,25,45
2013,6,Willow Ave & Elm St,AM,4,117,100
2013,7,Community Path & Grove St,AM,1,5,76
2013,7,Community Path & Grove St,AM,2,11,32
2013,7,Community Path & Grove St,AM,3,65,334
2013,7,Community Path & Grove St,AM,4,8,59
2013,8,Community Path & Cedar St,AM,1,36,150
2013,8,Community Path & Cedar St,AM,2,6,48
2013,8,Community Path & Cedar St,AM,3,38,56
2013,8,Community Path & Cedar St,AM,4,21,75
2013,9,Community Path & Buena Vista Rd,AM,1,7,5
2013,9,Community Path & Buena Vista Rd,AM,2,9,3
2013,9,Community Path & Buena Vista Rd,AM,3,26,263
2013,9,Community Path & Buena Vista Rd,AM,4,38,77
2013,10,College Ave & Powder House Circle,AM,1,5,26
2013,10,College Ave & Powder House Circle,AM,2,5,21
2013,10,College Ave & Powder House Circle,AM,3,11,26
2013,10,College Ave & Powder House Circle,AM,4,7,44
2013,11,Holland St & Cameron Ave,AM,1,6,16
2013,11,Holland St & Cameron Ave,AM,2,7,51
2013,11,Holland St & Cameron Ave,AM,3,66,283
2013,11,Holland St & Cameron Ave,AM,4,16,45
2013,12,Broadway & McGrath Hwy,AM,1,10,17
2013,12,Broadway & McGrath Hwy,AM,2,3,9
2013,12,Broadway & McGrath Hwy,AM,3,11,69
2013,12,Broadway & McGrath Hwy,AM,4,5,33
2013,13,Somerville Ave & Beacon St,AM,1,299,82
2013,13,Somerville Ave & Beacon St,AM,2,31,102
2013,13,Somerville Ave & Beacon St,AM,3,17,27
2013,13,Somerville Ave & Beacon St,AM,4,23,214
2013,14,Concord Ave & Beacon St,AM,1,20,35
2013,14,Concord Ave & Beacon St,AM,2,3,4
2013,14,Concord Ave & Beacon St,AM,3,35,70
2013,14,Concord Ave & Beacon St,AM,4,413,91
2013,15,Washington St & Beacon St,AM,1,324,116
2013,15,Washington St & Beacon St,AM,2,24,31
2013,15,Washington St & Beacon St,AM,3,95,145
2013,15,Washington St & Beacon St,AM,4,10,15
2013,16,College Ave & Winter St,AM,1,63,695
2013,16,College Ave & Winter St,AM,2,12,68
2013,16,College Ave & Winter St,AM,3,0,14
2013,16,College Ave & Winter St,AM,4,4,21
2013,17,Community Path & Willow Ave,AM,1,17,18
2013,17,Community Path & Willow Ave,AM,2,9,29
2013,17,Community Path & Willow Ave,AM,3,5,39
2013,17,Community Path & Willow Ave,AM,4,31,213
2013,18,Cedar St & Summer St,AM,1,119,152
2013,18,Cedar St & Summer St,AM,2,0,19
2013,18,Cedar St & Summer St,AM,3,8,57
2013,18,Cedar St & Summer St,AM,4,8,18
2013,19,Washington St & Inner Belt Rd,AM,1,0,15
2013,19,Washington St & Inner Belt Rd,AM,2,1,15
2013,19,Washington St & Inner Belt Rd,AM,3,31,78
2013,19,Washington St & Inner Belt Rd,AM,4,13,34
2013,20,Highland Ave & Walnut St,AM,1,1,65
2013,20,Highland Ave & Walnut St,AM,2,10,29
2013,20,Highland Ave & Walnut St,AM,3,3,55
2013,20,Highland Ave & Walnut St,AM,4,2,49
2013,21,Rt. 28 Bridge & Shore Dr,AM,1,0,6
2013,21,Rt. 28 Bridge & Shore Dr,AM,2,1,11
2013,21,Rt. 28 Bridge & Shore Dr,AM,3,18,14
2013,21,Rt. 28 Bridge & Shore Dr,AM,4,2,18
2013,22,Powder House Blvd & North St,AM,1,4,49
2013,22,Powder House Blvd & North St,AM,2,14,66
2013,22,Powder House Blvd & North St,AM,3,1,33
2013,22,Powder House Blvd & North St,AM,4,5,131
2013,23,Medford St & South St,AM,1,5,6
2013,23,Medford St & South St,AM,2,2,11
2013,23,Medford St & South St,AM,3,54,33
2013,23,Medford St & South St,AM,4,5,25
2013,24,Joy St & Washington St,AM,1,67,87
2013,24,Joy St & Washington St,AM,2,34,61
2013,24,Joy St & Washington St,AM,3,4,1
2013,24,Joy St & Washington St,AM,4,0,8
2013,25,Highland Ave & Lowell St,AM,1,,
2013,25,Highland Ave & Lowell St,AM,2,3,15
2013,25,Highland Ave & Lowell St,AM,3,18,60
2013,25,Highland Ave & Lowell St,AM,4,13,60
2013,26,Broadway & Lombardi Way,AM,1,14,6
2013,26,Broadway & Lombardi Way,AM,2,1,33
2013,26,Broadway & Lombardi Way,AM,3,35,233
2013,26,Broadway & Lombardi Way,AM,4,3,65
2013,27,Broadway & Boston Ave,AM,1,15,70
2013,27,Broadway & Boston Ave,AM,2,11,42
2013,27,Broadway & Boston Ave,AM,3,15,14
2013,27,Broadway & Boston Ave,AM,4,7,9
2013,28,Broadway & Holland St,AM,1,80,243
2013,28,Broadway & Holland St,AM,2,12,41
2013,28,Broadway & Holland St,AM,3,5,44
2013,28,Broadway & Holland St,AM,4,4,41
2013,29,Broadway & Alewife Brook Pkwy,AM,1,53,11
2013,29,Broadway & Alewife Brook Pkwy,AM,2,9,26
2013,29,Broadway & Alewife Brook Pkwy,AM,3,53,43
2013,29,Broadway & Alewife Brook Pkwy,AM,4,19,18
2013,30,Dane St & Somerville Ave,AM,1,56,55
2013,30,Dane St & Somerville Ave,AM,2,66,42
2013,30,Dane St & Somerville Ave,AM,3,32,25
2013,30,Dane St & Somerville Ave,AM,4,13,13
2013,31,Foley St & Middlesex Ave,AM,1,1,18
2013,31,Foley St & Middlesex Ave,AM,2,0,9
2013,31,Foley St & Middlesex Ave,AM,3,0,8
2013,31,Foley St & Middlesex Ave,AM,4,3,24
2013,32,Summer St & School St,AM,1,63,39
2013,32,Summer St & School St,AM,2,0,10
2013,32,Summer St & School St,AM,3,8,20
2013,32,Summer St & School St,AM,4,34,37
2013,33,Temple St & Broadway,AM,1,7,53
2013,33,Temple St & Broadway,AM,2,12,33
2013,33,Temple St & Broadway,AM,3,2,41
2013,33,Temple St & Broadway,AM,4,2,15
2013,34,Cross St & Pearl St,AM,1,33,102
2013,34,Cross St & Pearl St,AM,2,4,73
2013,34,Cross St & Pearl St,AM,3,6,54
2013,34,Cross St & Pearl St,AM,4,11,35
2013,35,Mossland St & Somerville Ave,AM,1,149,64
2013,35,Mossland St & Somerville Ave,AM,2,3,7
2013,35,Mossland St & Somerville Ave,AM,3,65,296
2013,35,Mossland St & Somerville Ave,AM,4,141,61
2013,36,Boston Ave & Alewife Brook Pkwy,AM,1,,
2013,36,Boston Ave & Alewife Brook Pkwy,AM,2,,
2013,36,Boston Ave & Alewife Brook Pkwy,AM,3,,
2013,36,Boston Ave & Alewife Brook Pkwy,AM,4,,
2013,1,Webster Ave & Prospect St,PM,1,7,19
2013,1,Webster Ave & Prospect St,PM,2,34,46
2013,1,Webster Ave & Prospect St,PM,3,23,36
2013,1,Webster Ave & Prospect St,PM,4,81,56
2013,2,Washington St & Somerville Ave,PM,1,59,207
2013,2,Washington St & Somerville Ave,PM,2,133,237
2013,2,Washington St & Somerville Ave,PM,3,29,40
2013,2,Washington St & Somerville Ave,PM,4,43,75
2013,3,Somerville Ave & Prospect St,PM,1,,
2013,3,Somerville Ave & Prospect St,PM,2,,
2013,3,Somerville Ave & Prospect St,PM,3,,
2013,3,Somerville Ave & Prospect St,PM,4,,
2013,4,Somerville Ave & Elm St,PM,1,87,26
2013,4,Somerville Ave & Elm St,PM,2,34,42
2013,4,Somerville Ave & Elm St,PM,3,21,23
2013,4,Somerville Ave & Elm St,PM,4,24,81
2013,5,Medford St & Broadway,PM,1,17,71
2013,5,Medford St & Broadway,PM,2,7,53
2013,5,Medford St & Broadway,PM,3,15,74
2013,5,Medford St & Broadway,PM,4,14,82
2013,6,Willow Ave & Elm St,PM,1,12,38
2013,6,Willow Ave & Elm St,PM,2,96,70
2013,6,Willow Ave & Elm St,PM,3,152,167
2013,6,Willow Ave & Elm St,PM,4,40,105
2013,7,Community Path & Grove St,PM,1,11,73
2013,7,Community Path & Grove St,PM,2,13,69
2013,7,Community Path & Grove St,PM,3,24,123
2013,7,Community Path & Grove St,PM,4,48,244
2013,8,Community Path & Cedar St,PM,1,11,77
2013,8,Community Path & Cedar St,PM,2,36,114
2013,8,Community Path & Cedar St,PM,3,23,63
2013,8,Community Path & Cedar St,PM,4,13,74
2013,9,Community Path & Buena Vista Rd,PM,1,17,22
2013,9,Community Path & Buena Vista Rd,PM,2,8,11
2013,9,Community Path & Buena Vista Rd,PM,3,31,256
2013,9,Community Path & Buena Vista Rd,PM,4,43,135
2013,10,College Ave & Powder House Circle,PM,1,20,52
2013,10,College Ave & Powder House Circle,PM,2,26,81
2013,10,College Ave & Powder House Circle,PM,3,27,51
2013,10,College Ave & Powder House Circle,PM,4,1,67
2013,11,Holland St & Cameron Ave,PM,1,10,24
2013,11,Holland St & Cameron Ave,PM,2,14,29
2013,11,Holland St & Cameron Ave,PM,3,25,101
2013,11,Holland St & Cameron Ave,PM,4,41,160
2013,12,Broadway & McGrath Hwy,PM,1,11,80
2013,12,Broadway & McGrath Hwy,PM,2,18,82
2013,12,Broadway & McGrath Hwy,PM,3,29,120
2013,12,Broadway & McGrath Hwy,PM,4,44,132
2013,13,Somerville Ave & Beacon St,PM,1,,
2013,13,Somerville Ave & Beacon St,PM,2,,
2013,13,Somerville Ave & Beacon St,PM,3,,
2013,13,Somerville Ave & Beacon St,PM,4,,
2013,14,Concord Ave & Beacon St,PM,1,4,26
2013,14,Concord Ave & Beacon St,PM,2,9,27
2013,14,Concord Ave & Beacon St,PM,3,295,166
2013,14,Concord Ave & Beacon St,PM,4,53,103
2013,15,Washington St & Beacon St,PM,1,51,77
2013,15,Washington St & Beacon St,PM,2,287,66
2013,15,Washington St & Beacon St,PM,3,40,74
2013,15,Washington St & Beacon St,PM,4,78,112
2013,16,College Ave & Winter St,PM,1,47,534
2013,16,College Ave & Winter St,PM,2,34,299
2013,16,College Ave & Winter St,PM,3,1,36
2013,16,College Ave & Winter St,PM,4,7,31
2013,17,Community Path & Willow Ave,PM,1,14,27
2013,17,Community Path & Willow Ave,PM,2,58,29
2013,17,Community Path & Willow Ave,PM,3,38,151
2013,17,Community Path & Willow Ave,PM,4,13,52
2013,18,Cedar St & Summer St,PM,1,24,68
2013,18,Cedar St & Summer St,PM,2,8,52
2013,18,Cedar St & Summer St,PM,3,5,42
2013,18,Cedar St & Summer St,PM,4,2,36
2013,19,Washington St & Inner Belt Rd,PM,1,0,5
2013,19,Washington St & Inner Belt Rd,PM,2,7,12
2013,19,Washington St & Inner Belt Rd,PM,3,21,41
2013,19,Washington St & Inner Belt Rd,PM,4,21,94
2013,20,Highland Ave & Walnut St,PM,1,4,46
2013,20,Highland Ave & Walnut St,PM,2,14,57
2013,20,Highland Ave & Walnut St,PM,3,8,52
2013,20,Highland Ave & Walnut St,PM,4,6,28
2013,21,Rt. 28 Bridge & Shore Dr,PM,1,4,29
2013,21,Rt. 28 Bridge & Shore Dr,PM,2,0,9
2013,21,Rt. 28 Bridge & Shore Dr,PM,3,8,27
2013,21,Rt. 28 Bridge & Shore Dr,PM,4,17,14
2013,22,Powder House Blvd & North St,PM,1,1,18
2013,22,Powder House Blvd & North St,PM,2,5,13
2013,22,Powder House Blvd & North St,PM,3,4,25
2013,22,Powder House Blvd & North St,PM,4,12,59
2013,23,Medford St & South St,PM,1,6,9
2013,23,Medford St & South St,PM,2,1,24
2013,23,Medford St & South St,PM,3,18,46
2013,23,Medford St & South St,PM,4,63,63
2013,24,Joy St & Washington St,PM,1,52,62
2013,24,Joy St & Washington St,PM,2,41,61
2013,24,Joy St & Washington St,PM,3,2,17
2013,24,Joy St & Washington St,PM,4,4,8
2013,25,Highland Ave & Lowell St,PM,1,,
2013,25,Highland Ave & Lowell St,PM,2,,
2013,25,Highland Ave & Lowell St,PM,3,,
2013,25,Highland Ave & Lowell St,PM,4,,
2013,26,Broadway & Lombardi Way,PM,1,1,8
2013,26,Broadway & Lombardi Way,PM,2,1,11
2013,26,Broadway & Lombardi Way,PM,3,7,187
2013,26,Broadway & Lombardi Way,PM,4,10,85
2013,27,Broadway & Boston Ave,PM,1,9,68
2013,27,Broadway & Boston Ave,PM,2,2,34
2013,27,Broadway & Boston Ave,PM,3,14,22
2013,27,Broadway & Boston Ave,PM,4,7,13
2013,28,Broadway & Holland St,PM,1,22,33
2013,28,Broadway & Holland St,PM,2,48,119
2013,28,Broadway & Holland St,PM,3,10,14
2013,28,Broadway & Holland St,PM,4,14,27
2013,29,Broadway & Alewife Brook Pkwy,PM,1,5,10
2013,29,Broadway & Alewife Brook Pkwy,PM,2,10,20
2013,29,Broadway & Alewife Brook Pkwy,PM,3,11,50
2013,29,Broadway & Alewife Brook Pkwy,PM,4,25,42
2013,30,Dane St & Somerville Ave,PM,1,33,109
2013,30,Dane St & Somerville Ave,PM,2,37,73
2013,30,Dane St & Somerville Ave,PM,3,35,27
2013,30,Dane St & Somerville Ave,PM,4,45,55
2013,31,Foley St & Middlesex Ave,PM,1,0,13
2013,31,Foley St & Middlesex Ave,PM,2,3,14
2013,31,Foley St & Middlesex Ave,PM,3,2,20
2013,31,Foley St & Middlesex Ave,PM,4,2,20
2013,32,Summer St & School St,PM,1,16,27
2013,32,Summer St & School St,PM,2,40,28
2013,32,Summer St & School St,PM,3,3,17
2013,32,Summer St & School St,PM,4,5,13
2013,33,Temple St & Broadway,PM,1,9,59
2013,33,Temple St & Broadway,PM,2,6,78
2013,33,Temple St & Broadway,PM,3,2,42
2013,33,Temple St & Broadway,PM,4,5,44
2013,34,Cross St & Pearl St,PM,1,13,53
2013,34,Cross St & Pearl St,PM,2,22,50
2013,34,Cross St & Pearl St,PM,3,5,43
2013,34,Cross St & Pearl St,PM,4,8,48
2013,35,Mossland St & Somerville Ave,PM,1,26,23
2013,35,Mossland St & Somerville Ave,PM,2,10,37
2013,35,Mossland St & Somerville Ave,PM,3,193,142
2013,35,Mossland St & Somerville Ave,PM,4,58,235
2013,36,Boston Ave & Alewife Brook Pkwy,PM,1,5,11
2013,36,Boston Ave & Alewife Brook Pkwy,PM,2,11,4
2013,36,Boston Ave & Alewife Brook Pkwy,PM,3,13,24
2013,36,Boston Ave & Alewife Brook Pkwy,PM,4,7,19
2014,1,Webster Ave & Prospect St,AM,1,23,41
2014,1,Webster Ave & Prospect St,AM,2,10,26
2014,1,Webster Ave & Prospect St,AM,3,141,63
2014,1,Webster Ave & Prospect St,AM,4,13,17
2014,2,Washington St & Somerville Ave,AM,1,171,190
2014,2,Washington St & Somerville Ave,AM,2,12,84
2014,2,Washington St & Somerville Ave,AM,3,1,39
2014,2,Washington St & Somerville Ave,AM,4,19,90
2014,3,Somerville Ave & Prospect St,AM,1,42,54
2014,3,Somerville Ave & Prospect St,AM,2,44,74
2014,3,Somerville Ave & Prospect St,AM,3,10,45
2014,3,Somerville Ave & Prospect St,AM,4,20,50
2014,4,Somerville Ave & Elm St,AM,1,25,57
2014,4,Somerville Ave & Elm St,AM,2,113,38
2014,4,Somerville Ave & Elm St,AM,3,37,161
2014,4,Somerville Ave & Elm St,AM,4,25,37
2014,5,Medford St & Broadway,AM,1,8,29
2014,5,Medford St & Broadway,AM,2,6,10
2014,5,Medford St & Broadway,AM,3,4,34
2014,5,Medford St & Broadway,AM,4,16,29
2014,6,Willow Ave & Elm St,AM,1,14,18
2014,6,Willow Ave & Elm St,AM,2,2,59
2014,6,Willow Ave & Elm St,AM,3,57,37
2014,6,Willow Ave & Elm St,AM,4,77,103
2014,7,Community Path & Grove St,AM,1,6,30
2014,7,Community Path & Grove St,AM,2,2,70
2014,7,Community Path & Grove St,AM,3,78,347
2014,7,Community Path & Grove St,AM,4,9,36
2014,8,Community Path & Cedar St,AM,1,31,135
2014,8,Community Path & Cedar St,AM,2,9,25
2014,8,Community Path & Cedar St,AM,3,49,43
2014,8,Community Path & Cedar St,AM,4,22,56
2014,9,Community Path & Buena Vista Rd,AM,1,17,4
2014,9,Community Path & Buena Vista Rd,AM,2,1,4
2014,9,Community Path & Buena Vista Rd,AM,3,26,76
2014,9,Community Path & Buena Vista Rd,AM,4,31,234
2014,10,College Ave & Powder House Circle,AM,1,25,53
2014,10,College Ave & Powder House Circle,AM,2,7,42
2014,10,College Ave & Powder House Circle,AM,3,35,59
2014,10,College Ave & Powder House Circle,AM,4,1,43
2014,11,Holland St & Cameron Ave,AM,1,4,9
2014,11,Holland St & Cameron Ave,AM,2,8,37
2014,11,Holland St & Cameron Ave,AM,3,78,340
2014,11,Holland St & Cameron Ave,AM,4,10,58
2014,12,Broadway & McGrath Hwy,AM,1,9,55
2014,12,Broadway & McGrath Hwy,AM,2,17,53
2014,12,Broadway & McGrath Hwy,AM,3,7,17
2014,12,Broadway & McGrath Hwy,AM,4,2,21
2014,13,Somerville Ave & Beacon St,AM,1,256,76
2014,13,Somerville Ave & Beacon St,AM,2,27,131
2014,13,Somerville Ave & Beacon St,AM,3,29,45
2014,13,Somerville Ave & Beacon St,AM,4,38,179
2014,14,Concord Ave & Beacon St,AM,1,21,50
2014,14,Concord Ave & Beacon St,AM,2,0,10
2014,14,Concord Ave & Beacon St,AM,3,34,60
2014,14,Concord Ave & Beacon St,AM,4,371,154
2014,15,Washington St & Beacon St,AM,1,333,81
2014,15,Washington St & Beacon St,AM,2,45,45
2014,15,Washington St & Beacon St,AM,3,108,179
2014,15,Washington St & Beacon St,AM,4,21,42
2014,16,College Ave & Winter St,AM,1,50,612
2014,16,College Ave & Winter St,AM,2,5,65
2014,16,College Ave & Winter St,AM,3,0,28
2014,16,College Ave & Winter St,AM,4,0,4
2014,17,Community Path & Willow Ave,AM,1,28,42
2014,17,Community Path & Willow Ave,AM,2,24,68
2014,17,Community Path & Willow Ave,AM,3,9,33
2014,17,Community Path & Willow Ave,AM,4,61,229
2014,18,Cedar St & Summer St,AM,1,107,108
2014,18,Cedar St & Summer St,AM,2,4,20
2014,18,Cedar St & Summer St,AM,3,7,115
2014,18,Cedar St & Summer St,AM,4,6,28
